project_name,project_id,year,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,winner_tin,winner_name,contract_no,contract_date,contract_finish_date,contract_price_agree,contract_status
ประกวดราคาจ้างก่อสร้างโครงการติดตั้งสถานีสูบน้ำระบบไฟฟ้า จำนวน 2 สถานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067348901.0,2561,จ้างก่อสร้าง,เทศบาลเมืองบางกะดี,เทศบาลเมืองบางกะดี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 มิ.ย. 61,3170000,3170000.0,2490000.0,2561,18 ก.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,POINT(100.53643584251402 13.988948226798378),105542009033.0,บริษัท ไทโค พูวา จำกัด,12/2561,18 ก.ค. 61,16 ก.ย. 61,"2,490,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างก่อสร้างถนน คสล.พร้อมวางท่อระบายน้ำ คสล.ซอยรังสิต-ปทุมธานี 14 ระหว่าง ซอย 4 ถึง ซอย 5 (ทางหนีไฟ) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067269351.0,2561,จ้างก่อสร้าง,เทศบาลนครรังสิต,เทศบาลนครรังสิต,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 มิ.ย. 61,3600000,2722000.0,2490000.0,2561,17 ส.ค. 61,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,ระหว่างดำเนินการ,POINT(100.63306994447301 13.9881374041105),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,CNTR-1732/61,17 ส.ค. 61,30 ม.ค. 62,"2,490,000",ระหว่างดำเนินการ
ประกวดราคาซื้อโครงการจัดซื้อเครื่องเล่นเด็กกลางแจ้ง พร้อมติดตั้ง จำนวน 5 ชุด ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077059188.0,2561,ซื้อ,องค์การบริหารส่วนตำบลบึงคำพร้อย,องค์การบริหารส่วนตำบลบึงคำพร้อย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 ก.ค. 61,2500000,2500000.0,2450500.0,2561,29 ส.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,,105556198381.0,บริษัท วันเดอร์แลนด์ เพลย์กราวด์ จำกัด,35/2561,29 ส.ค. 61,28 ก.ย. 61,"2,450,500",ระหว่างดำเนินการ
"ประกวดราคาจ้างก่อสร้างโครงการบูรณะโครงข่ายทางหลวงเชื่อมโยงระหว่างภาค รหัสงาน 28003 ทางหลวงหมายเลข 9  ตอนคลองบางหลวง - ต่างระดับบางปะอิน ที่ กม.77+220 RT., ที่ กม.78+700 RT., ที่ กม.80+249 LT. และ ที่ กม.82+669 RT.(โดยดำเนินการบริเวณเชิงลาดคอสะพานทางขึ้นและทางลง) ปริมาณงาน 5.449 กม. ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",61057347683.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,11 มิ.ย. 61,3500000,3498640.0,2450000.0,2561,16 ก.ค. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.54365917458199 14.114318873594783,100.51424785866402 14.095305804340665)",105542086224.0,บริษัท ไมล์สโตน คอนสตรัคชัน  จำกัด,ปธ.31/2561,16 ก.ค. 61,14 ก.ย. 61,"2,450,000",ระหว่างดำเนินการ
"ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนน คสล.พร้อมท่อระบายน้ำ ขนาดกว้าง 5.50 ม. ระยะทาง 418 ม. และถนนคสล. ขนาดกว้าง 5.0 ม. ระยะทาง 300 ม. หนา 0.15 ม. หรือมีพื้นที่ไม่น้อยกว่า 3,800 ตร.ม. ซอยอรุณสนธ์ หมู่ที่ 13 ตำบลบึงคำพร้อย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",61027066691.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงคำพร้อย,องค์การบริหารส่วนตำบลบึงคำพร้อย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,6 ก.พ. 61,3147400,3147400.0,2450000.0,2561,2 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.70605874061584 13.95532980166555),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,45/2561,2 เม.ย. 61,31 ก.ค. 61,"2,450,000",ระหว่างดำเนินการ
ประกวดราคาจ้างจ้างผลิตเอกสารเผยแพร่ในรูปแบบวารสารรังสิตโพสต์และจ้างผลิตเอกสารเผยแพร่ในรูปแบบปฏิทิน ประจำปี พ.ศ.2561 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60107014727.0,2561,จ้างทำของ/จ้างเหมาบริการ,เทศบาลนครรังสิต,เทศบาลนครรังสิต,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,12 ต.ค. 60,2950000,2950000.0,2440000.0,2561,9 พ.ย. 60,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,ระหว่างดำเนินการ,,125547011214.0,บริษัท กรีนแอปเปิ้ล กราฟฟิค พริ้นติ้ง  จำกัด,CNTR-0134/61,9 พ.ย. 60,31 ต.ค. 61,"2,440,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างระบบระบายน้ำลอดผิวจราจรถนนเลียบคลองบางพูนหมู่ที่ 4 และหมู่ที่ 6 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61047253337.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางพูน,เทศบาลตำบลบางพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 เม.ย. 61,2490000,2470000.0,2440000.0,2561,6 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางพูน,ระหว่างดำเนินการ,"LINESTRING(100.59899661456681 14.018659070153877,100.57320926105119 13.968802292635523)",113549005538.0,ห้างหุ้นส่วนจำกัด วีระมน,24/2561,6 มิ.ย. 61,4 ก.ย. 61,"2,440,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงซ่อมแซมถนน คสล.รหัสทางหลวงท้องถิ่น ปท.ถ.22-025ฯ หมู่ที่ 10 ตำบลบางเตย อำเภอสามโคก จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60127014979.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองควาย,องค์การบริหารส่วนตำบลคลองควาย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,8 ธ.ค. 60,3523100,3523100.0,2430000.0,2561,27 ก.พ. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.4575252532959 14.095205879234136),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,3/2561,27 ก.พ. 61,28 เม.ย. 61,"2,430,000",ระหว่างดำเนินการ
"ประกวดราคาจ้างโครงการก่อสร้างแอสฟัสท์ติกคอนกรีต รหัสทางหลวงท้องถิ่น ปท.ถ. 61 - 028 สายซอย สปก. 3 หมู่ที่ 2 และหมู่ที่ 7 ตำบลศาลาครุ กว้าง 4 เมตร ยาว 1,676 เมตร หนา 0.05 เมตร องค์การบริหารส่วนตำบลศาลาครุ อำเภอหนองเสือ จังหวัดทปุมธานี รายละเอียดตามแบบ อบต.ศาลาครุ กำหนด ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",60107224409.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลศาลาครุ,องค์การบริหารส่วนตำบลศาลาครุ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 พ.ย. 60,3284000,3284000.0,2428000.0,2561,18 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,"LINESTRING(100.91929112752207 14.2210751594231,100.88556920369395 14.196594435983302)",145544000653.0,บริษัท ศรีภูมิการโยธา จำกัด,16/2561,18 ธ.ค. 60,17 เม.ย. 61,"2,428,000",ระหว่างดำเนินการ
ประกวดราคาซื้อจัดซื้อครุภัณฑ์ยานพาหนะและขนส่ง ตามโครงการจัดซื้อครุภัณฑ์ยานพาหนะและขนส่ง ทดแทนคันเดิม ปีงบประมาณ พ.ศ. 2560 รถโดยสาร ขนาด 12 ที่นั่ง (ดีเซล) จำนวน 2 คัน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117029135.0,2561,ซื้อ,กรมสรรพากร,สำนักงานสรรพากรพื้นที่ปทุมธานี 2,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 พ.ย. 60,2576000,2576000.0,2420000.0,2561,22 ธ.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,,135556016762.0,บริษัท เอเลแกนซ์ วีฮิเคิล จำกัด,10/2561,22 ธ.ค. 60,6 ม.ค. 60,"2,420,000",ระหว่างดำเนินการ
ประกวดราคาซื้อคอนกรีตผสมเสร็จ จำนวน 5 รายการ เพื่อใช้ในโครงการงานก่อสร้างสะพานเข้าอาคารผู้โดยสารท่าอากาศยานดอนเมือง ในทางหลวงหมายเลข 31 ตอน งามวงศ์วาน - ดอนเมือง ที่กม.24+279.00 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117149113.0,2561,ซื้อ,กรมทางหลวง,ศูนย์สร้างและบูรณะสะพานที่ 3 กรมทางหลวง ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 พ.ย. 60,3555000,3405360.0,2414339.61,2561,27 ธ.ค. 60,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,สิ้นสุดสัญญา,,105537129000.0,บริษัท คิว-วันคอร์ปอเรชั่น จำกัด,สพ.3/ดม1.9/2561,27 ธ.ค. 60,24 ส.ค. 61,"2,414,340",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก พร้อมวางท่อระบายน้ำ คอนกรีตเสริมเหล็ก บริเวณชุมชนกรุงเทพเมืองใหม่ ซอยพหลโยธิน 113 (ช่วงที่ 1) ตำบลประชาธิปัตย์ อำเภอธัญบุรี จังหวัดปทุมธานี ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61027440574.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,29 มิ.ย. 61,2556000,2827000.0,2413140.0,2561,11 ก.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.61710864305496 13.97681430095895),143556002719.0,ห้างหุ้นส่วนจำกัด ศิริศรพาณิชย์ 2011,162/2561,11 ก.ย. 61,10 ธ.ค. 61,"2,413,140",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงถนน คสล.ทางเข้าสนามกีฬา จังหวัดปทุมธานี หมู่ที่ 1 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60127211485.0,2561,จ้างก่อสร้าง,เทศบาลเมืองบางกะดี,เทศบาลเมืองบางกะดี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ธ.ค. 60,3010000,3010000.0,2400000.0,2561,11 ม.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,POINT(100.5438709259033 13.97816775210289),105554140679.0,บริษัท อาร์.เค.เจ. เอ็นจิเนียริ่ง จำกัด,3/2561,11 ม.ค. 61,10 มิ.ย. 61,"2,400,000",ระหว่างดำเนินการ
ประกวดราคาซื้อเหล็กรูปพรรณ จำนวน 5 รายการ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60086173773.0,2561,ซื้อ,กรมทางหลวง,ศูนย์สร้างและบูรณะสะพานที่ 3 กรมทางหลวง ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,21 ส.ค. 60,2400000,2318950.0,2375000.0,2561,20 ต.ค. 60,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,สิ้นสุดสัญญา,,105547013284.0,บริษัท อิทธิกร จำกัด,755/60/61/37,20 ต.ค. 60,22 ม.ค. 61,"2,375,000",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างประปาหมู่บ้านแบบบาดาลขนาดใหญ่มาก ความจุ 30 ลูกบาศก์เมตร หมู่ที่ 2 ตำบลคลองเจ็ด ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117418125.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองเจ็ด,องค์การบริหารส่วนตำบลคลองเจ็ด,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ธ.ค. 60,2381900,2379000.0,2361000.0,2561,12 ม.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.7551324367523 14.069509870963241),133536000133.0,ห้างหุ้นส่วนจำกัด ชาญธนาบาดาล,9/2561,12 ม.ค. 61,12 มี.ค. 61,"2,361,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างประปาหมู่บ้านแบบบาดาลขนาดใหญ่มาก ความจุ 30 ลูกบาศก์เมตร หมู่ที่ 4 ตำบลคลองเจ็ด ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60127009984.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองเจ็ด,องค์การบริหารส่วนตำบลคลองเจ็ด,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ธ.ค. 60,2379000,2379000.0,2361000.0,2561,2 ก.พ. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.74789047241211 14.1087330396017),133536000133.0,ห้างหุ้นส่วนจำกัด ชาญธนาบาดาล,13/2561,2 ก.พ. 61,1 มิ.ย. 61,"2,361,000",ระหว่างดำเนินการ
"ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก สายเลียบคลองมะขาม หมู่ที่ 4 ตำบลบ้านปทุม อำเภอสามโคก จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 540 เมตร หนา  0.15 เมตร หรือพื้นที่ไม่น้อยกว่า 3,240 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",61067272090.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มิ.ย. 61,3535000,3558000.0,2360000.0,2561,24 ส.ค. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.55508792400359 14.068404125891954),143548000869.0,ห้างหุ้นส่วนจำกัด กฤตรัตน์การช่าง,156/2561,24 ส.ค. 61,23 ต.ค. 61,"2,360,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างซุ้มเฉลิมพระเกียรติ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61037070236.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางหลวง,เทศบาลตำบลบางหลวง,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,8 มี.ค. 61,2400000,2389000.0,2357000.0,2561,26 มี.ค. 61,ปทุมธานี,คลองหลวง,คลองสาม,ระหว่างดำเนินการ,POINT(100.506210772277 14.0301932890433),133548006891.0,หจก.รัตนโกสุมภ์,1/2561,26 มี.ค. 61,23 มิ.ย. 61,"2,357,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างหลังคาคลุม (โดม) โรงเรียนลิ้นจี่อุทิศ หมู่ 6 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117008123.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองหก,องค์การบริหารส่วนตำบลคลองหก,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,21 พ.ย. 60,3020000,3020000.0,2340000.0,2561,22 ม.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.732592832817 14.1165100148732),135558008139.0,บ.เซียมซุน จำกัด,2/2561,22 ม.ค. 61,22 พ.ค. 61,"2,340,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงระบบระบายน้ำ ถนนวัดเปรมประชา (ระยะที่ 3) หมู่ที่ 2 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077144407.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางพูน,เทศบาลตำบลบางพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 ก.ค. 61,2590000,2540000.0,2336800.0,2561,30 ส.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางพูน,ระหว่างดำเนินการ,POINT(100.586102937809 13.9937306813947),105524004548.0,บริษัท เสริฐการโยธา จำกัด,36/2561,30 ส.ค. 61,28 พ.ย. 61,"2,336,800",ระหว่างดำเนินการ
ประกวดราคาซื้อครุภัณฑ์วิทยาศาสตร์เตาเผาชนิดท่อสำหรับการสังเคราะห์นาโนคาร์บอน Tube Furnace (for Nanocarbon Systhesis) จำนวน 1 ชุด ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61047022416.0,2561,ซื้อ,สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,ศูนย์นาโนเทคโนโลยีแห่งชาติ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 เม.ย. 61,2450000,2450000.0,2330000.0,2561,26 มิ.ย. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,,105558004559.0,บริษัท ภูดิศณ์เทค จำกัด,6043180085,26 มิ.ย. 61,15 ก.ย. 61,"2,330,000",ระหว่างดำเนินการ
ประกวดราคาซื้อเครื่องวัดขนาดของอนุภาคนาโน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077170865.0,2561,ซื้อ,สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,ศูนย์นาโนเทคโนโลยีแห่งชาติ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,11 ก.ค. 61,2300500,2300500.0,2300500.0,2561,1 ส.ค. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,,105523002118.0,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,6051180038(6043180098),1 ส.ค. 61,30 ก.ย. 61,"2,300,500",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างกำแพงกันดินคสล.แบบฐานแผ่รูปตัวแอลบริเวณด้านหลังเทศบาลตำบลบางพูน(ติดหมู่บ้านสินธร) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61017233691.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางพูน,เทศบาลตำบลบางพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ก.พ. 61,2650000,2633000.0,2300000.0,2561,12 มี.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางพูน,ระหว่างดำเนินการ,POINT(100.586102937809 13.9937306813947),113549005538.0,ห้างหุ้นส่วนจำกัด วีระมน,12/2561,12 มี.ค. 61,10 ก.ค. 61,"2,300,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนน คสล.เลียบคลองผู้ใหญ่อยู่ หมู่ที่ 1 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61017006683.0,2561,จ้างก่อสร้าง,เทศบาลตำบลคลองพระอุดม,เทศบาลตำบลคลองพระอุดม,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ม.ค. 61,2500000,2500000.0,2300000.0,2561,29 ม.ค. 61,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,ระหว่างดำเนินการ,POINT(100.449256462568 13.9909972844611),123558002724.0,ห้างหุ้นส่วนจำกัด รุ่งสิริบุญลักษณ์,E2/2561,29 ม.ค. 61,29 พ.ค. 61,"2,300,000",ระหว่างดำเนินการ
"ประกวดราคาซื้อจัดซื้อรถโดยสารขนาด 12 ที่นั่ง(ดีเซล) ปริมาตรกระบอกสูบไม่ต่ำกว่า 2,400 ซีซี หรือกำลังเครื่องยนต์สูงสุดไม่ต่ำกว่า 90 กิโลวัตต์ สำนักงานสาธารณสุขจังหวัดปทุมธานี จำนวน 2 คัน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",60107105942.0,2561,ซื้อ,สำนักงานปลัดกระทรวงสาธารณสุข,สำนักงานสาธารณสุขจังหวัดปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ต.ค. 60,2576000,2576000.0,2292000.0,2561,23 พ.ย. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,,105549117702.0,บริษัท สยามนิสสัน มหานคร จำกัด,4/2561,23 พ.ย. 60,23 ม.ค. 61,"2,292,000",ระหว่างดำเนินการ
ประกวดราคาจ้างโครงการก่อสร้างที่กลับรถใต้สะพานข้ามคลองซอยที่ 5 หมู่ 4 ด้วยวิธีการทางอิเล็กทรอนิกส์,60075022348.0,2561,จ้างก่อสร้าง,เทศบาลเมืองบึงยี่โถ,เทศบาลเมืองบึงยี่โถ,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,12 ก.ค. 60,2300000,2300000.0,2292000.0,2561,14 ก.ย. 61,ปทุมธานี,ธัญบุรี,บึงยี่โถ,สิ้นสุดสัญญา,,105538140651.0,บริษัท บุญนำโชคพัฒนา จำกัด,19/2561,14 ก.ย. 61,11 ก.พ. 62,"2,292,000",สิ้นสุดสัญญา
"ประกวดราคาจ้างโครงการปรับปรุงซ่อมแซมระบบประปาหมู่บ้าน หมู่ที่ 5,6,8,9 บ้านเกาะเคี่ยม,บ้านกลาง,บ้านบางพัฒน์,บ้านใต้ ต.บางเตย เทศบาลตำบลบางเตย อ.เมือง จ.พังงา ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",60117072581.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางเตย,เทศบาลตำบลบางเตย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,8 พ.ย. 60,4566000,4566000.0,2280000.0,2561,14 ธ.ค. 60,ปทุมธานี,สามโคก,บางเตย,ระหว่างดำเนินการ,POINT(98.57100106946211 8.41997855890594),603543000122.0,ห้างหุ้นส่วนจำกัด สุเทพพัฒนาการโยธา,14/2561,14 ธ.ค. 60,14 มี.ค. 61,"2,280,000",ระหว่างดำเนินการ
ประกวดราคาซื้อวัสดุเวชภัณฑ์ จำนวน 1 รายการ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61087517206.0,2561,ซื้อ,กรมปศุสัตว์,สำนักสุขศาสตร์สัตว์และสุขอนามัยที่ 1 กรมปศุสัตว์ ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,23 ส.ค. 61,2275000,2275000.0,2275000.0,2561,24 ก.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,,105550025875.0,บริษัท วิกรมวาณิช  จำกัด,10/2561,24 ก.ย. 61,24 ต.ค. 61,"2,275,000",ระหว่างดำเนินการ
