project_name,project_id,year,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,winner_tin,winner_name,contract_no,contract_date,contract_finish_date,contract_price_agree,contract_status
สอบราคาจ้างโครงการปรับปรุงถนนพาราแอสฟัลท์คอนกรีตซอยทางเข้าวัดสุวรรณจินดาราม  หมู่ที่  6,61067030331.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 มิ.ย. 61,3030000,3030000.0,2000000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.4596710205078 14.062987198659883),105542086224.0,บริษัท ไมล์สโตน คอนสตรัคชัน  จำกัด,11/2561,29 มิ.ย. 61,27 ต.ค. 61,"2,000,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการปรับปรุงพื้นที่และก่อสร้างอาคารพร้อมรั้ว เพื่อป้องกันการทิ้งขยะบริเวณทางหลวงหมายเลข 352 หมู่ 3 ต.รังสิต อ.ธัญบุรี,61037425015.0,2561,จ้างก่อสร้าง,เทศบาลตำบลธัญบุรี,เทศบาลตำบลธัญบุรี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 61,2000000,2000000.0,1998000.0,2561,20 เม.ย. 61,ปทุมธานี,ธัญบุรี,รังสิต,ระหว่างดำเนินการ,POINT(100.74862003326416 14.028640584585794),133547002132.0,ห้างหุ้นส่วนจำกัด ธ.ธัญญะ (การช่าง) 2004,9/2561,20 เม.ย. 61,19 ก.ค. 61,"1,998,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กซอยดุลยา  หมู่ที่  5,61037296048.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 มี.ค. 61,2000000,2000000.0,1995000.0,2561,19 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.46104431152344 14.063986295753368),133537000943.0,ห้างหุ้นส่วนจำกัด พี.ดี.เค.คอนสตรัคชั่น,4/2561,19 เม.ย. 61,18 มิ.ย. 61,"1,995,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการติดตั้งโคมไฟฟ้า ชนิด LED บริเวณสะพานข้ามคลอง ภายในเขตเทศบาลตำบลธัญบุรี,61037407500.0,2561,จ้างก่อสร้าง,เทศบาลตำบลธัญบุรี,เทศบาลตำบลธัญบุรี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 61,2000000,2000000.0,1990000.0,2561,20 เม.ย. 61,ปทุมธานี,ธัญบุรี,รังสิต,ระหว่างดำเนินการ,"LINESTRING(100.79707145690917 14.042921075149232,100.7690906524658 14.033345334273308)",DUMMY00004946,กิจการค้าร่วม (Consortium) บริษัท ซัน แอล อี ดี (ประเทศไทย) จำกัด และ บริษัท ไคร่าโมด จำกัด,10/2561,20 เม.ย. 61,19 ก.ค. 61,"1,990,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการปรับปรุงภูมิทัศน์ คลองบางเดื่อ หมู่ที่ 3,61037484758.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางเดื่อ,เทศบาลตำบลบางเดื่อ,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,29 มี.ค. 61,2000000,2000000.0,1970000.0,2561,20 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางเดื่อ,ระหว่างดำเนินการ,POINT(100.49652725458145 13.989021101296485),735546000477.0,บริษัท ที.เอ็ม.เอ็น.คอนสตรัคชั่น จำกัด,18/2561,20 เม.ย. 61,18 ส.ค. 61,"1,970,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการปรับปรุงซ่อมแซมถนนสายเลียบคลองรังสิต ฯ (ช่วงหน้าศาลเจ้า) หมู่ที่ 3 ต.รังสิต อ.ธัญบุรี,61037421297.0,2561,จ้างก่อสร้าง,เทศบาลตำบลธัญบุรี,เทศบาลตำบลธัญบุรี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 61,2000000,1954000.0,1952000.0,2561,20 เม.ย. 61,ปทุมธานี,ธัญบุรี,รังสิต,ระหว่างดำเนินการ,POINT(100.75454771518706 14.02799523528543),133547002132.0,ห้างหุ้นส่วนจำกัด ธ.ธัญญะ (การช่าง) 2004,8/2561,20 เม.ย. 61,19 ก.ค. 61,"1,952,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก ซอยนิมิตยงสกุล หมู่ที่ 3,61037445516.0,2561,จ้างก่อสร้าง,เทศบาลตำบลเชียงรากใหญ่,เทศบาลตำบลเชียงรากใหญ่,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 มี.ค. 61,1851000,1858000.0,1850000.0,2561,27 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.57389399413101 14.0579293927991),193557001911.0,ห้างหุ้นส่วนจำกัด นิลใยการโยธา,2/2561,27 เม.ย. 61,26 มิ.ย. 61,"1,850,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างที่กลับรถใต้สะพานข้ามคลองซอยที่ 4 หมู่ 4 โดยการก่อสร้างกำแพงกันดิน คสล.122.00 เมตร ผิวทางกว้าง 3.20 เมตร ยาว 122.00 เมตร พื้นที่ไม่น้อยกว่า 390.40 ตารางเมตร,60065105078.0,2561,จ้างก่อสร้าง,เทศบาลเมืองบึงยี่โถ,เทศบาลเมืองบึงยี่โถ,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ก.ค. 60,1800000,1800000.0,1798000.0,2561,16 ส.ค. 61,ปทุมธานี,ธัญบุรี,บึงยี่โถ,สิ้นสุดสัญญา,,105538140651.0,บริษัท บุญนำโชคพัฒนา จำกัด,17/2561,16 ส.ค. 61,14 ธ.ค. 61,"1,798,000",สิ้นสุดสัญญา
สอบราคาซื้อจัดซื้อรถหกล้อดั๊มเอนกประสงค์ ชนิดเครื่องยนต์ดีเซล มีกำลังแรงม้าไม่น้อยกว่า 150 แรงม้า พร้อมอุปกรณ์ จำนวน 1 คัน,60045067673.0,2561,ซื้อ,เทศบาลเมืองคลองหลวง,เทศบาลเมืองคลองหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 เม.ย. 60,1900000,1800000.0,1789600.0,2561,13 พ.ย. 60,ปทุมธานี,คลองหลวง,คลองสอง,ระหว่างดำเนินการ,,735554004281.0,บริษัท เจ้าพระยา ลีดดิ้ง จำกัด,5/2561,13 พ.ย. 60,11 ก.พ. 61,"1,789,600",ระหว่างดำเนินการ
สอบราคาจ้างเหมาเอกชนขับรถยนต์ของทางราชการ จำนวน 11 อัตรา,60086306673.0,2561,จ้างทำของ/จ้างเหมาบริการ,กรมสรรพากร,สำนักงานสรรพากรพื้นที่ปทุมธานี 2,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ส.ค. 60,1782000,1782000.0,1779360.0,2561,8 พ.ย. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,สิ้นสุดสัญญา,,099200341xxxx,ห้างหุ้นส่วนสามัญ เอกชน,02/2561,8 พ.ย. 60,30 ก.ย. 61,"1,779,360",สิ้นสุดสัญญา
"สอบราคาจ้างโครงการก่อสร้างถนน คสล. ซอยบึงบอน 7 (สมบัติทองเปรา) หมู่ 8 ขนาดความกว้าง 6 เมตร ยาว 325 เมตร หนา 0.15 เมตร หรือพื้นที่ไม่น้อยกว่า 1,950 ตารางเมตร รายละเอียดตามแบบ อบต.บึงบอน เลขที่ 2/2561",61037415061.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงบอน,องค์การบริหารส่วนตำบลบึงบอน,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 61,1774000,1774000.0,1770000.0,2561,20 เม.ย. 61,ปทุมธานี,หนองเสือ,บึงบอน,สิ้นสุดสัญญา,"LINESTRING(100.75842618942261 14.068128339229188,100.75577616691588 14.068159560377515)",193548000435.0,ห้างหุ้นส่วนจำกัด สมชัย สนธยา คอนสตรัคชั่น 2005,8/2561,20 เม.ย. 61,19 ก.ค. 61,"1,770,000",สิ้นสุดสัญญา
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยเฉลิมพระเกียรติ 1 ฝั่งใต้ ตะวันตก หมู่ที่ 7 ตำบลคลองเจ็ด อำเภอคลองหลวง จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 355 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า 2,130 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057471277.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 พ.ค. 61,1780000,1778000.0,1770000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.74718236923218 14.152446288638263),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,93/2561,29 มิ.ย. 61,28 ส.ค. 61,"1,770,000",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยสุขสว่าง หมู่ที่ 8 ตำบลหนองสามวัง อำเภอหนองเสือ จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 400 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า 2,400 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057510005.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 มิ.ย. 61,1765000,1755000.0,1745000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.879391391843 14.123675809369),145544000653.0,บริษัท ศรีภูมิการโยธา จำกัด,118/2561,29 มิ.ย. 61,28 ส.ค. 61,"1,745,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กสายเลียบคลองพระอุดม  หมู่ที่  3,61027422725.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 ก.พ. 61,2000000,2000000.0,1693000.0,2561,28 มี.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.45911312103271 14.062820682053333),133537000943.0,ห้างหุ้นส่วนจำกัด พี.ดี.เค.คอนสตรัคชั่น,1/2561,28 มี.ค. 61,26 มิ.ย. 61,"1,693,000",ระหว่างดำเนินการ
สอบราคาจ้างก่อสร้างถนนลาดยางแอสฟัลท์ติกคอนกรีตผสมยางพารา ซอยนุชนนท์ หมู่ที่2,61067355265.0,2561,จ้างก่อสร้าง,กรมส่งเสริมการปกครองท้องถิ่น,เทศบาลเมืองลำสามแก้ว,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,21 มิ.ย. 61,1839000,1800000.0,1690000.0,2561,1 ส.ค. 61,ปทุมธานี,ลำลูกกา,คูคต,ระหว่างดำเนินการ,POINT(100.64120469112301 13.9553457981032),133538002729.0,ห้างหุ้นส่วนจำกัด บี เค วิศวก่อสร้าง,33/2561,1 ส.ค. 61,28 พ.ย. 61,"1,690,000",ระหว่างดำเนินการ
"สอบราคาซื้อรถบรรทุก (ดีเซล) ขนาด 1 ตัน ปริมาตรกระบอกสูบไม่ต่ำกว่า 2,400 ซีซี แบบดับเบิ้ลแค็บ พร้อมหลังคาไฟเบอร์กลาส",60086343291.0,2561,ซื้อ,กรมตรวจบัญชีสหกรณ์,สำนักงานตรวจบัญชีสหกรณ์ปทุมธานี กรมตรวจบัญชีสหกรณ์,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ส.ค. 60,821000,821000.0,1638000.0,2561,24 ต.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,,135547000921.0,บริษัท โตโยต้า เภตรา จำกัด,1/2561,24 ต.ค. 60,24 พ.ย. 60,"819,000",ระหว่างดำเนินการ
สอบราคาซื้อครุภัณฑ์ยานพาหนะและขนส่ง จำนวน 1 รายการ,60086377454.0,2561,ซื้อ,กรมปศุสัตว์,สำนักงานปศุสัตว์จังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ส.ค. 60,821000,821000.0,1638000.0,2561,17 ต.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,,105547024669.0,บริษัท โตโยต้า กรุงไทย จำกัด,2/2561,17 ต.ค. 60,1 ธ.ค. 60,"819,000",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยรุ่งเรือง หมู่ที่ 9 ตำบลหนองสามวัง อำเภอหนองเสือ จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง  6.00 เมตร ยาว 300 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า  1,800 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057458303.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 พ.ค. 61,1675000,1610000.0,1600000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,"LINESTRING(100.88850851830784 14.138991250136554,100.87027426537816 14.108360368601447)",143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,102/2561,29 มิ.ย. 61,28 ส.ค. 61,"1,600,000",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กสายเลียบคลองพระอุดม  หมู่ที่  12,61027428198.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 ก.พ. 61,2000000,2000000.0,1593000.0,2561,28 มี.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.45941352844238 14.062654165325565),133537000943.0,ห้างหุ้นส่วนจำกัด พี.ดี.เค.คอนสตรัคชั่น,2/2561,28 มี.ค. 61,27 พ.ค. 61,"1,593,000",ระหว่างดำเนินการ
สอบราคาจ้างเหมาบริการทำความสะอาดอาคารสถานที่ภายในสำนักตรวจสอบคุณภาพสินค้าปศุสัตว กรมปศุสัตว์ จังหวัดปทุมธานี ประจำปีงบประมาณ 2561,60086173809.0,2561,จ้างทำของ/จ้างเหมาบริการ,กรมปศุสัตว์,สำนักตรวจสอบคุณภาพสินค้าปศุสัตว์ กรมปศุสัตว์ ปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1639000,1639000.0,1564500.0,2561,15 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,,103535059045.0,ห้างหุ้นส่วนจำกัด ทรี โดมิเนียน 1992,สจ.4/2561,15 ธ.ค. 60,30 ก.ย. 61,"1,564,500",ระหว่างดำเนินการ
สอบราคาซื้อครุภัณฑ์ยานพาหนะและขนส่ง,60086173806.0,2561,ซื้อ,กรมวิชาการเกษตร,ศูนย์วิจัยและพัฒนาการเกษตรปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 60,821000,821000.0,1532000.0,2561,20 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,,105547005664.0,บริษัท โตโยต้า พีเอส เอนเตอร์ไพรซ์ จำกัด,2/2560,20 ต.ค. 60,6 ธ.ค. 60,"766,000",ระหว่างดำเนินการ
"สอบราคาจ้างงานอำนวยความปลอดภัย (ป้ายและเครื่องหมายจราจร) ถนนสาย ปท.3035 แยกทางหลวงหมายเลข 305 - คลองแสนแสบ อำเภอธัญบุรี, ลำลูกกา, หนองจอก จังหวัดปทุมธานี จำนวน 1 แห่ง",60086181427.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 60,765000,771000.0,1522000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.88983297348022 13.908741077874083,100.88863134384155 13.900742784392754)",105552110454.0,บริษัท นนทยศ จำกัด,10/2561,18 ต.ค. 60,2 ธ.ค. 60,"761,000",ระหว่างดำเนินการ
"สอบราคาจ้างงานอำนวยความปลอดภัย (ป้ายและเครื่องหมายจราจร) ถนนสาย ปท.3034 แยกทางหลวงหมายเลข 305 - บ้านหนองแค อำเภอธัญบุรี, หนองเสือ, หนองแค จังหวัดปทุมธานี จำนวน 1 แห่ง",60086181345.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 60,765000,771000.0,1520000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.89195191860199 14.240918652858563,100.89191470295191 14.249075004372994)",105540058991.0,บริษัท คลีโนลซอล ทราฟฟิค (ประเทศไทย) จำกัด,09/2561,18 ต.ค. 60,2 ธ.ค. 60,"760,000",ระหว่างดำเนินการ
"สอบราคาจ้างงานอำนวยความปลอดภัย (ป้ายและเครื่องหมายจราจร) ถนนสาย ปท.3008 แยกทางหลวงหมายเลข 305 - บ้านวังน้อย อำเภอธัญบุรี, คลองหลวง จังหวัดปทุมธานี จำนวน 1 แห่ง",60086153598.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 60,765000,761000.0,1510000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.75519680976868 14.0594851207455,100.75523972511292 14.05136196695888)",105540058991.0,บริษัท คลีโนลซอล ทราฟฟิค (ประเทศไทย) จำกัด,18/2561,18 ต.ค. 60,2 ธ.ค. 60,"755,000",ระหว่างดำเนินการ
สอบราคาจ้างงานปรับปรุงซ่อมแซมอาคารพักเด็ก  จำนวน 2 หลัง ของสถานสงเคราะห์เยาวชนมูลนิธิมหาราช,60086241284.0,2561,จ้างทำของ/จ้างเหมาบริการ,กรมกิจการเด็กและเยาวชน,สถานสงเคราะห์เยาวชนมูลนิธิมหาราช กรมกิจการเด็กและเยาวชน,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ส.ค. 60,1900000,2120000.0,1499000.0,2561,1 พ.ย. 60,ปทุมธานี,ธัญบุรี,รังสิต,สิ้นสุดสัญญา,,123551006546.0,ห้างหุ้นส่วนจำกัด เพชรณัฐพล เอ็นจิเนียริ่ง,4/2561,1 พ.ย. 60,28 ก.พ. 61,"1,499,000",สิ้นสุดสัญญา
สอบราคาซื้อโครงการจัดซื้อถังขยะพลาสติก ขนาดไม่น้อยกว่า 120 ลิตร (4ใบ) พร้อมโครงเหล็ก ขนาดไม่น้อยกว่า 55x220x170 ซม. สำหรับใส่ถังขยะคัดแยกประเภท จำนวน 150 ชุด,61037448774.0,2561,ซื้อ,องค์การบริหารส่วนตำบลสวนพริกไทย,องค์การบริหารส่วนตำบลสวนพริกไทย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,29 มี.ค. 61,1500000,1650000.0,1498500.0,2561,10 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,,125557024548.0,บริษัท พรรษสรณ์ 99 จำกัด,7/2561,10 เม.ย. 61,17 เม.ย. 61,"1,498,500",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างร้านค้าชุมชนเทศบาลเมืองปทุมธานี,61037410275.0,2561,จ้างก่อสร้าง,เทศบาลเมืองปทุมธานี,เทศบาลเมืองปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 มี.ค. 61,1500000,1500000.0,1498000.0,2561,19 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,สิ้นสุดสัญญา,POINT(100.52765810740601 14.0129975719155),125559011150.0,บริษัท บุญสว่าง การช่าง จำกัด,31/2561,19 เม.ย. 61,16 ต.ค. 61,"1,498,000",สิ้นสุดสัญญา
สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กสายเลียบคลองบางโพธิ์เหนือ (ฝั่งเหนือ)  หมู่ที่  3,61037294891.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 มี.ค. 61,1500000,1500000.0,1496000.0,2561,19 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.45932769775389 14.063986295753368),133537000943.0,ห้างหุ้นส่วนจำกัด พี.ดี.เค.คอนสตรัคชั่น,3/2561,19 เม.ย. 61,18 มิ.ย. 61,"1,496,000",ระหว่างดำเนินการ
สอบราคาจ้างพนักงานทำความสะอาดภายในวิทยาลัยการปกครอง,60086209132.0,2561,จ้างทำของ/จ้างเหมาบริการ,กรมการปกครอง,วิทยาลัยการปกครอง กรมการปกครอง กรุงเทพฯ,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,17 ส.ค. 60,1465044,1465044.0,1402200.0,2561,8 พ.ย. 60,ปทุมธานี,ธัญบุรี,รังสิต,ระหว่างดำเนินการ,,105525028530.0,บริษัท พี.เอส.เจนเนอเรชั่น จำกัด,5/2561,8 พ.ย. 60,30 ก.ย. 61,"1,402,200",ระหว่างดำเนินการ
สอบราคาจ้างโครงการก่อสร้างที่กลับรถใต้สะพาน ข้ามคลองซอยที่ 4 หมู่ 2โดยการก่อสร้างกำแพงกันดิน คสล.ยาว 110.00 เมตร ผิวทางกว้าง 3.5 เมตร ยาว 204.00 เมตร หรือพื้นที่ไม่น้อยกว่า 714.00 ตารางเมตร,60065106419.0,2561,จ้างก่อสร้าง,เทศบาลเมืองบึงยี่โถ,เทศบาลเมืองบึงยี่โถ,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ก.ค. 60,1400000,1400000.0,1398000.0,2561,16 ส.ค. 61,ปทุมธานี,ธัญบุรี,บึงยี่โถ,สิ้นสุดสัญญา,,105538140651.0,บริษัท บุญนำโชคพัฒนา จำกัด,15/2561,16 ส.ค. 61,14 ธ.ค. 61,"1,398,000",สิ้นสุดสัญญา
สอบราคาจ้างจ้างเหมาทำงานปรับปรุงซ่อมแซมอาคารที่ทำการ อาคารที่พักอาศัย และสิ่งก่อสร้างประกอบ (สำนักงานแขวงทางหลวงปทุมธานี) ทางหลวงหมายเลข 1 ตอนต่างระดับคลองหลวง-ประตูน้ำพระอินทร์ ที่ กม.47+200 ด้านซ้ายทาง ปริมาณงาน 207 เมตร,60086234493.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ส.ค. 60,700000,699660.0,1382760.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.61854362487793 14.129917040618178,100.61871528625488 14.123424707466084)",135560003408.0,บริษัท ศรีไพบูลย์ คอนสตรัคชั่น จำกัด,ปธ.19/2561,6 ต.ค. 60,4 ม.ค. 61,"691,380",ระหว่างดำเนินการ
สอบราคาจ้างโครงการปรับปรุงถนนคอนกรีตเสริมเหล็กทางเข้าวัดจันทาราม  หมู่ที่  1,61057282067.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,24 พ.ค. 61,2000000,2000000.0,1297000.0,2561,21 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.46104431152344 14.063653263873798),133537000943.0,ห้างหุ้นส่วนจำกัด พี.ดี.เค.คอนสตรัคชั่น,8/2561,21 มิ.ย. 61,19 ต.ค. 61,"1,297,000",ระหว่างดำเนินการ
