StrategicIssues,project_name,PriorityOrder,Sub-activities,Strategy,ProjectIndicators,ImplementingAgency,AlignmentwithThailandVision,Budget
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.4001 (กม.ที่ 3+000-กม.ที่ 19+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.4001 (กม.ที่3+000-กม.ที่ 19+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.4001 (กม.ที่3+000-กม.ที่ 19+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,900000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3007 (กม.ที่ 2+000-กม.ที่ 20+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3007 (กม.ที่2+000-กม.ที่ 20+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3007 (กม.ที่2+000-กม.ที่ 20+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,540000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3008 (กม.ที่ 2+000-กม.ที่ 20+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3008 (กม.ที่2+000-กม.ที่ 20+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3008 (กม.ที่2+000-กม.ที่ 20+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,540000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3004 (กม.ที่ 7+000-กม.ที่ 8+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3004 (กม.ที่7+000-กม.ที่ 8+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3004 (กม.ที่7+000-กม.ที่ 8+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,360000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3006 (กม.ที่ 0+100-กม.ที่ 10+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3006 (กม.ที่0+100-กม.ที่ 10+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3006 (กม.ที่0+100-กม.ที่ 10+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,540000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3028 (กม.ที่ 1+000-กม.ที่ 11+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3028 (กม.ที่1+000-กม.ที่ 11+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3028 (กม.ที่1+000-กม.ที่ 11+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3019 (กม.ที่ 9+000-กม.ที่ 11+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3019 (กม.ที่9+000-กม.ที่ 11+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3019 (กม.ที่9+000-กม.ที่ 11+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,360000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3032 (กม.ที่ 0+100-กม.ที่ 11+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3032 (กม.ที่0+100-กม.ที่ 11+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3032 (กม.ที่0+100-กม.ที่ 11+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3009 (กม.ที่ 0+100 -กม.ที่ 11+700),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3009 (กม.ที่0+100 -กม.ที่ 11+700),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3009 (กม.ที่0+100 -กม.ที่ 11+700),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3015 (กม.ที่ 0+100 -กม.ที่ 12-000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3015 (กม.ที่0+100 -กม.ที่ 12-000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3015 (กม.ที่0+100 -กม.ที่ 12-000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3012 (กม.ที่ 0+100 -กม.ที่ 12+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3012 (กม.ที่0+100 -กม.ที่ 12+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3012 (กม.ที่0+100 -กม.ที่ 12+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3035 (กม.ที่ 0+100-กม.ที่ 25+500),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3035 (กม.ที่0+100-กม.ที่ 25+500),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3035 (กม.ที่0+100-กม.ที่ 25+500),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,540000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3011 (กม.ที่ 0+050 -กม.ที่ 13+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3011 (กม.ที่0+050 -กม.ที่ 13+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3011 (กม.ที่0+050 -กม.ที่ 13+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,540000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3034 (กม.ที่ 6+000 -กม.ที่ 7+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3034 (กม.ที่6+000 -กม.ที่ 7+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3034 (กม.ที่6+000 -กม.ที่ 7+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,360000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3025 (กม.ที่ 0+000 -กม.ที่ 20+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3025 (กม.ที่0+000 -กม.ที่ 20+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3025 (กม.ที่0+000 -กม.ที่ 20+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3024 (กม.ที่ 0+000 -กม.ที่ 20+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3024 (กม.ที่0+000 -กม.ที่ 20+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3024 (กม.ที่0+000 -กม.ที่ 20+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3022 (กม.ที่ 0+000 -กม.ที่ 20+000),,ติดตั้งเครื่องหมายจราจรผิวทาง สายปท.3022 (กม.ที่0+000 -กม.ที่ 20+000),กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ติดตั้งเครื่องหมายจราจรผิวทางสายปท.3022 (กม.ที่0+000 -กม.ที่ 20+000),กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,720000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ก่อสร้างอาคารที่พักอาศัย 4 ชั้น แขวงทางหลวงชนบท,,ก่อสร้างอาคารที่พักอาศัย 4 ชั้น แขวงทางหลวงชนบท,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ก่อสร้างอาคารที่พักอาศัย4 ชั้น แขวงทางหลวงชนบท,กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,14950000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,จัดซื้อรถบรรทุกจํานวน 2 คัน,,จัดซื้อรถบรรทุกจํานวน 2 คัน,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,จัดซื้อรถบรรทุกจํานวน 2คัน,กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,1400000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ปรับปรุงห้องประชุมอาคารแขวงทางหลวงชนบท,,ปรับปรุงห้องประชุมอาคารแขวงทางหลวงชนบท,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ปรับปรุงห้องประชุมอาคารแขวงทางหลวงชนบทจํานวน 1 แห่ง,กรมทางหลวงชนบท,3.5 อื่นๆ,2000000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ขยายสะพาน คสล.ข้ามคลองบางหลวง ม. 3 ม 4ต.บ้านฉาง - ม. 2 ต.บางหลวงต.บ้านฉาง /บางหลวง อ.เมืองปทุมธานี จ.ปทุมธานี ระยะทาง1.030 กม.,,ขยายสะพาน คสล. ข้ามคลองบางหลวง ม.3 ม 4 ต.บ้านฉาง - ม. 2 ต.บางหลวง ต.บ้านฉาง/บางหลวง อ.เมืองปทุมธานี จ.ปทุมธานี ระยะทาง 1.030 กม.,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ขยายสะพาน คสล. ข้ามคลองบางหลวง ม. 3 ม 4ต.บ้านฉาง - ม. 2 ต.บางหลวง ต.บ้านฉาง /บางหลวง อ.เมืองปทุมธานี จ.ปทุมธานี ระยะทาง 1.030กม.,กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,4500000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ขยายสะพานคสล. ข้ามคลองบางโพธิ์ใต้ ม. 4ต.บางหลวง - ม 4 ต.บางเดื่อต.บางหลวง/บางเดื่อ อ. เมืองปทุมธานี จ.ปทุมธานี ระยะทาง0.046 กม.,,ขยายสะพาน คสล. ข้ามคลองบางโพธิ์ใต้ ม.4 ต.บางหลวง - ม 4 ต.บางเดื่อ ต.บางหลวง/บางเดื่อ อ. เมืองปทุมธานี จ.ปทุมธานี ระยะทาง 0.046 กม.,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ขยายสะพาน คสล. ข้ามคลองบางโพธิ์ใต้ ม. 4 ต.บางหลวง - ม 4 ต.บางเดื่อต.บางหลวง/บางเดื่อ อ.เมืองปทุมธานี จ.ปทุมธานีระยะทาง 0.046 กม.,กรมทางหลวงชนบท,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,6900000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ก่อสร้างอาคารเครื่องจักรกล,,ก่อสร้างอาคารเครื่องจักรกล,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ก่อสร้างอาคารเครื่องจักรกลจํานวน 1 แห่ง,กรมทางหลวงชนบท,2.5 อื่น ๆ,15000000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,พัฒนาตามผังเมืองพื้นที่เฉพาะ เทศบาลเมืองปทุมธานีตําบลบางปรอก อําเภอเมืองฯจังหวัดปทุมธานี,,พัฒนาตามผังเมืองพื้นที่เฉพาะ เทศบาลเมืองปทุมธานี,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,พัฒนาตามผังเมืองพื้นที่เฉพาะ เทศบาลเมืองปทุมธานี จํานวน 1 แห่ง,กรมโยธาธิการและผังเมือง,3.5 อื่นๆ,50000000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,อบรมและส่งเสริมอาชีพ ในเขตเทศบาลเมืองคูคต,,"1. จัดอบรมและส่งเสริมอาชีพ ให้กับประชาชนในเขตเทศบาลเมืองคูคต
2. ประเมินผลโครงการ",กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ประชาชนในพื้นที่ได้รับความรู้ที่สามารถไปประกอบอาชีพได้,เทศบาลเมืองคูคต,3.5 อื่นๆ,400000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ก่อสร้างเขื่อนป้องกันตลิ่งพังและปรับปรุงภูมิทัศน์เทศบาลเมืองคูคต,,"1. ก่อสร้างเขื่อนป้องกันตลิ่งพัง
2. ปรับปรุงภูมิทัศน์ บริเวณเทศบาลเมืองคูคต",กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,"1. เขื่อนป้องกันตลิ่งพังจํานวน 1 แห่ง
2. แหล่งพักผ่อนที่สวยงานในเขตเทศบาลเมืองคูคตจํานวน 1 แห่ง",เทศบาลเมืองคูคต,3.3 การจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,8500000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ฝึกอบรมเยาวชนสู้ไฟเทศบาลเมืองคูคต,,"1. จัดฝึกอบรมเยาวชนสู้ไฟ เทศบาลเมืองคูคต
2. ประเมินผลโครงการ",กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,เยาวชนผ่านการอบรมเรื่องการป้องกันไฟ ในอาคารบ้านเรือน ร้อยละ 100,เทศบาลเมืองคูคต,1.6 การดูแลรักษาความสงบเรียบร้อยของบ้านเมืองและความปลอดภัยของประชาชนในพื้นที่,100000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,3. โครงการป้องกันปราบปรามและแก้ไขปัญหายาเสพติด,,,,,ปกครองจังหวัดปทุมธานี/ตำรวจภูธรจังหวัดปทุมธานี,,
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,กิจกรรมลานกีฬาต้านยาเสพติด ในเขตเทศบาลเมืองคูคต,,1. ก่อสร้างลานกีฬาต้านยาเสพติด ในเขตเทศบาลเมืองคูคต,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ลานกีฬาต้านยาเสพติด ในเขตเทศบาลเมืองคูคตจํานวน 1 แห่ง,เทศบาลเมืองคูคต,3.2 การพัฒนาด้านสาธารณสุข,100000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,เงินอุดหนุนแก่หน่วยงานที่เกี่ยวข้องกับการปฏิบัติงานยาเสพติด,,สนับสนุนหน่วยงานที่เกี่ยวข้องกับการปฏิบัติงานยาเสพติด,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,หน่วยงานที่เกี่ยวข้องกับการปฏิบัติงานยาเสพติดในพื้นที่ได้รับการสนับสนุนให้เกิดความพร้อมทุกด้าน,เทศบาลเมืองคูคต/ตำรวจภูธรจังหวัด,3.2 การพัฒนาด้านสาธารณสุข,410000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,กิจกรรมเข้าค่ายด้านยาเสพติด,,จัดกิจกรรมเข้าค่ายให้แก่เยาวชนเพื่อให้ความรู้ในเรื่องยาเสพติด,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,เยาวชนมีความรู้ในเรื่องยาเสพติด,เทศบาลเมืองคูคต/ตำรวจภูธรจังหวัด,3.2 การพัฒนาด้านสาธารณสุข,200000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ติดตั้งกล้องวงจรปิด CCTV พื้นที่ อบต.พืชอุดม,,ติดตั้งกล้องวงจรปิด CCTV พื้นที่ อบต.พืชอุดม,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,กล้องวงจรปิด CCTV พื้นที่อบต.พืชอุดม,องค์การบริหารส่วนตำบลพืชอุดม,1.6 การดูแลรักษาความสงบเรียบร้อยของบ้านเมืองและความปลอดภัยของประชาชนในพื้นที่,500000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ขยายเขตระบบจําหน่ายกระแสไฟฟ้า หมู่ที่ 3อบต.พืชอุดม,,ติดตั้งระบบจําหน่ายกระแสไฟฟ้า หมู่ที่ 3 อบต.พืชอุดม,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ระบบจําหน่ายกระแสไฟฟ้าในพื้นที่ หมู่ที่ 3 อบต.พืชอุดม,องค์การบริหารส่วนตำบลพืชอุดม,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,4600000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ขยายเขตระบบจําหน่ายกระแสไฟฟ้า หมู่ที่ 3อบต.พืชอุดม,,ขยายเขตระบบจําหน่ายกระแสไฟฟ้า หมู่ที่ 3 อบต.พืชอุดม,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ขยายเขตระบบจําหน่ายกระแสไฟฟ้า หมู่ที่ 3 อบต.พืชอุดม,องค์การบริหารส่วนตำบลพืชอุดม,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,5000000.0
ประเด็นยุทธศาสตร์ที่ 4 : ยกระดับการจัดสวัสดิการสังคมและพัฒนาโครงสร้างพื้นฐานให้ทั่วถึงเพื่อสร้างความเข้มแข็งและพัฒนาชีวิตชุมชน,ขยายเขตไฟฟ้าและติดตั้งไฟส่องสว่าง หมู่ที่ 6 ซอยสันติภาพสุคนธ์พันธ์,,ขยายเขตไฟฟ้าและติดตั้งไฟส่องสว่าง หมู่ที่ 6 ซอยสันติภาพสุคนธ์พันธ์,กลยุทธ์ที่ 1 พัฒนาชุมชนเข้มแข็งด้วยกระบวนการมีส่วนร่วม,ระบบไฟฟ้าและไฟส่องสว่างหมู่ที่ 6 ซอยสันติภาพสุคนธ์พันธ์,องค์การบริหารส่วนตำบลพืชอุดม,2.4 การพัฒนาโครงสร้างพื้นฐานรองรับการเติบโต,5000000.0
